Run,ArrayExpress-Phenotype,ArrayExpress-SPECIES,Assay Type,BioProject,BioSample,Center Name,common_name,Consent,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,PHENOTYPE,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Subject_ID,Submitter_Id,AssemblyName,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,ArrayExpress-Sex,gender,sub_species
ERR10506189,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515381,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021831,SAMEA7515381,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN612397T:E6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515381,de548212-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0355a,de548212-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,8333159530,1076482317,"cram,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2022-12-16T09:54:00Z,1,male,male,familiaris
ERR10506190,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515382,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021832,SAMEA7515382,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:F6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515382,de647938-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0355b,de647938-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,7873002116,993303336,"cram,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2022-12-16T09:11:00Z,1,male,male,familiaris
ERR10506191,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515383,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021833,SAMEA7515383,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN612397T:G6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515383,de70285a-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0356a,de70285a-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,6794251012,1012780164,"cram,sra,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2022-12-16T09:48:00Z,1,female,female,familiaris
ERR10506192,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515385,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021834,SAMEA7515385,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:H6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515385,de7c3640-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0356b,de7c3640-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,9003923154,1299083148,"cram,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-12-16T09:16:00Z,1,female,female,familiaris
ERR10506193,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515390,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021835,SAMEA7515390,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:A7,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515390,de89ba90-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0357a,de89ba90-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,8303952956,1136606493,"run.zq,cram,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-12-16T09:51:00Z,1,female,female,familiaris
ERR10506194,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515386,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021836,SAMEA7515386,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:B7,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515386,de95369a-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0357b,de95369a-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,11290682132,1433245531,"sra,cram,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-12-16T10:31:00Z,1,female,female,familiaris
ERR10506195,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515392,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021837,SAMEA7515392,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN612397T:C7,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515392,dea0864e-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0358a,dea0864e-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,9597744574,1146668375,"run.zq,cram,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-12-16T09:14:00Z,1,male,male,familiaris
ERR10506196,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515388,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021838,SAMEA7515388,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:D7,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515388,deab46b0-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0358b,deab46b0-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,12346030728,1478749604,"cram,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-12-16T09:32:00Z,1,male,male,familiaris
ERR10506197,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515414,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021839,SAMEA7515414,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:H9,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515414,dfb37456-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0369b,dfb37456-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,8779617102,1060960172,"cram,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-16T09:12:00Z,1,female,female,familiaris
ERR10506198,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515410,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021840,SAMEA7515410,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN612397T:A10,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515410,dfbee958-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0369a,dfbee958-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,7500340396,929472346,"cram,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2022-12-16T09:13:00Z,1,female,female,familiaris
ERR10506199,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515342,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021841,SAMEA7515342,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:E1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515342,dc044556-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0336a,dc044556-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,10944268494,1736775393,"cram,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-12-16T09:54:00Z,1,female,female,familiaris
ERR10506200,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515340,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021842,SAMEA7515340,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:F1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515340,dc0fe578-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0336b,dc0fe578-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,12193298528,1693567136,"sra,cram,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-16T09:55:00Z,1,female,female,familiaris
ERR10506201,Bladder-Urethra,Canis familiaris,WXS,PRJEB57227,SAMEA7515348,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021843,SAMEA7515348,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:A2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder-Urethra,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515348,dc36a884-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0338a,dc36a884-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,8675601848,1059017459,"cram,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-12-16T09:51:00Z,1,female,female,familiaris
ERR10506202,Lymph node,Canis familiaris,WXS,PRJEB57227,SAMEA7515345,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021844,SAMEA7515345,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:B2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Lymph node,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515345,dc4377b2-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0338b,dc4377b2-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,10844617652,1326321537,"cram,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-12-16T09:58:00Z,1,female,female,familiaris
ERR10506203,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515346,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021845,SAMEA7515346,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:C2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515346,dc6190a8-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0339a,dc6190a8-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,5949637906,1045913545,"cram,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-12-16T09:15:00Z,1,male,male,familiaris
ERR10506204,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515349,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021846,SAMEA7515349,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN612397T:D2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515349,dc6d31ec-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0339b,dc6d31ec-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,8001462804,1259837100,"sra,run.zq,cram","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-16T09:20:00Z,1,male,male,familiaris
ERR10506205,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515351,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021847,SAMEA7515351,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:F2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515351,dc99e7f0-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0341a,dc99e7f0-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,8929669772,1226923553,"run.zq,cram,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-12-16T09:40:00Z,1,male,male,familiaris
ERR10506206,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515354,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021848,SAMEA7515354,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN612397T:G2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515354,dca5776e-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0341b,dca5776e-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,8081085952,1120012188,"cram,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-12-16T09:12:00Z,1,male,male,familiaris
ERR10506207,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515352,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021849,SAMEA7515352,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:H2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515352,dcb1ae44-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0342a,dcb1ae44-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,10318851648,1403150137,"run.zq,sra,cram","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-12-16T09:23:00Z,1,male,male,familiaris
ERR10506208,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515355,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021850,SAMEA7515355,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN612397T:A3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515355,dcbe4492-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0342b,dcbe4492-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,7272592466,989543522,"cram,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-12-16T09:14:00Z,1,male,male,familiaris
ERR10506209,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515356,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021851,SAMEA7515356,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:B3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515356,dcd70928-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0343a,dcd70928-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,6530433558,931761644,"run.zq,cram,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-12-18T16:58:00Z,1,male,male,familiaris
ERR10506210,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515358,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021852,SAMEA7515358,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN612397T:C3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515358,dce278a8-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0343b,dce278a8-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,8676231482,1165366688,"run.zq,sra,cram","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-12-16T09:59:00Z,1,male,male,familiaris
ERR10506211,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515359,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021853,SAMEA7515359,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:D3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515359,dcedd0c2-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0344a,dcedd0c2-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,7215776936,959401382,"run.zq,cram,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-12-16T09:18:00Z,1,,,familiaris
ERR10506212,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515357,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021854,SAMEA7515357,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:E3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515357,dcf943bc-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0344b,dcf943bc-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,8597718728,1064996454,"sra,cram,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-12-16T09:15:00Z,1,,,familiaris
ERR10506213,Heart,Canis familiaris,WXS,PRJEB57227,SAMEA7515368,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021855,SAMEA7515368,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:D4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515368,dd69ed6a-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0347b,dd69ed6a-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,8095660454,1115948914,"sra,run.zq,cram","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-12-16T09:32:00Z,1,female,female,familiaris
ERR10506214,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515365,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021856,SAMEA7515365,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN612397T:E4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515365,dd792d0c-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0347a,dd792d0c-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,6967238358,1053564990,"cram,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-16T09:17:00Z,1,female,female,familiaris
ERR10506215,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515371,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021857,SAMEA7515371,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:H4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515371,dda3f67c-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0349a,dda3f67c-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,10086688806,1377906130,"cram,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-12-16T09:16:00Z,1,female,female,familiaris
ERR10506216,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515370,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021858,SAMEA7515370,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN612397T:A5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515370,ddb33be6-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0349b,ddb33be6-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,18897444006,2339260265,"cram,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-12-16T09:29:00Z,1,female,female,familiaris
ERR10506217,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515375,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021859,SAMEA7515375,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:H5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515375,de0fc3a2-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0353a,de0fc3a2-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,12950484216,1878806309,"cram,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2022-12-16T09:35:00Z,1,female,female,familiaris
ERR10506218,Bone marrow,Canis familiaris,WXS,PRJEB57227,SAMEA7515384,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021860,SAMEA7515384,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:A6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bone marrow,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515384,de1b305c-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0353b,de1b305c-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,7391029510,995378132,"cram,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-12-16T09:10:00Z,1,female,female,familiaris
ERR10506219,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515381,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021861,SAMEA7515381,SC,Wellcome Sanger Institute,2022-11-02T00:12:39Z,2022-11-02T00:12:39Z,public,Illumina NovaSeq 6000,DN612397T:E6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515381,de548212-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0355a,de548212-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,8266717084,1064438101,"run.zq,cram,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2022-12-16T09:12:00Z,1,male,male,familiaris
ERR10506220,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515382,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021862,SAMEA7515382,SC,Wellcome Sanger Institute,2022-11-02T00:12:37Z,2022-11-02T00:12:37Z,public,Illumina NovaSeq 6000,DN612397T:F6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515382,de647938-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0355b,de647938-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,7842875634,987471036,"cram,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-12-16T09:23:00Z,1,male,male,familiaris
ERR10506221,Bladder,Canis familiaris,WXS,PRJEB57227,SAMEA7515383,WELLCOME SANGER INSTITUTE,dog,public,2022-11-30,2022-11-02,2022-11-30,2022-11-02,ERX10021863,SAMEA7515383,SC,Wellcome Sanger Institute,2022-11-02T00:12:38Z,2022-11-02T00:12:38Z,public,Illumina NovaSeq 6000,DN612397T:G6,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Bladder,ILLUMINA,2022-12-01T00:00:00Z,SAMEA7515383,de70285a-ccc0-11ea-961b-fa163e2f1184,ERP142199,DD0356a,de70285a-ccc0-11ea-961b-fa163e2f1184,AAEX03,202,6740233182,998984811,"cram,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-12-16T09:59:00Z,1,female,female,familiaris
