Run,ArrayExpress-Phenotype,ArrayExpress-SPECIES,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,PHENOTYPE,Platform,ReleaseDate,create_date,version,Sample Name,Sample_Name,SRA Study,sub_species,Subject_ID,Submitter_Id,ArrayExpress-Sex,gender
ERR5952426,Skin,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,7288708834,PRJEB36323,SAMEA6502311,1135283533,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,cram,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592959,SAMEA6502311,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:F1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skin,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:09:00Z,1,SAMEA6502311,499a1e56-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0170b,499a1e56-3ea5-11ea-91f3-fa163e9d6485,,
ERR5952427,Pancreas,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,3842575906,PRJEB36323,SAMEA6502265,1043196559,WELLCOME SANGER INSTITUTE,dog,public,"cram,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5592960,SAMEA6502265,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:F1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Pancreas,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:19:00Z,1,SAMEA6502265,4817445a-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0151f,4817445a-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952428,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5436633050,PRJEB36323,SAMEA6502262,950272910,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,cram,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592961,SAMEA6502262,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:G1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:08:00Z,1,SAMEA6502262,481072ba-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0151e,481072ba-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952430,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,4188111854,PRJEB36323,SAMEA6502238,942739403,WELLCOME SANGER INSTITUTE,dog,public,"cram,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5592963,SAMEA6502238,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:H1,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:10:00Z,1,SAMEA6502238,4751d65c-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0143d,4751d65c-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952432,Skin,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,11046677646,PRJEB36323,SAMEA6502299,1555590819,WELLCOME SANGER INSTITUTE,dog,public,"cram,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592965,SAMEA6502299,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:A2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skin,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:29:00Z,1,SAMEA6502299,491d6e2e-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0163a,491d6e2e-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952433,Skin,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,9706111918,PRJEB36323,SAMEA6502318,1523676309,WELLCOME SANGER INSTITUTE,dog,public,"cram,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592966,SAMEA6502318,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:B2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skin,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:13:00Z,1,SAMEA6502318,49a9ea16-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0171b,49a9ea16-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952434,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5099921068,PRJEB36323,SAMEA6502246,969187190,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,sra,cram","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5592967,SAMEA6502246,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:B2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:08:00Z,1,SAMEA6502246,47a45db4-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0146e,47a45db4-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952435,Skin,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,7163624172,PRJEB36323,SAMEA6502291,958420851,WELLCOME SANGER INSTITUTE,dog,public,"sra,cram,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592968,SAMEA6502291,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:C2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skin,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:26:00Z,1,SAMEA6502291,48d34d12-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0159a,48d34d12-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952438,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,4950840826,PRJEB36323,SAMEA6502250,938259842,WELLCOME SANGER INSTITUTE,dog,public,"sra,cram,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592971,SAMEA6502250,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:D2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:17:00Z,1,SAMEA6502250,47b2fdb0-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0147d,47b2fdb0-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952441,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,6907218704,PRJEB36323,SAMEA6502253,1274616822,WELLCOME SANGER INSTITUTE,dog,public,"cram,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592974,SAMEA6502253,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:F2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:24:00Z,1,SAMEA6502253,47c8567e-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0148d,47c8567e-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952443,Skin,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,6993016790,PRJEB36323,SAMEA6502300,1050241991,WELLCOME SANGER INSTITUTE,dog,public,"cram,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592976,SAMEA6502300,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:G2,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skin,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:10:00Z,1,SAMEA6502300,4924559a-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0163b,4924559a-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952448,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5812251848,PRJEB36323,SAMEA6502245,1041177524,WELLCOME SANGER INSTITUTE,dog,public,"cram,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592981,SAMEA6502245,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:B3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:05:00Z,1,SAMEA6502245,4781f29c-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0145e,4781f29c-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952452,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,4910915728,PRJEB36323,SAMEA6502256,863450541,WELLCOME SANGER INSTITUTE,dog,public,"sra,cram,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5592985,SAMEA6502256,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:D3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:17:00Z,1,SAMEA6502256,47dcb7ea-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0149d,47dcb7ea-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952453,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5568679036,PRJEB36323,SAMEA6502271,950789173,WELLCOME SANGER INSTITUTE,dog,public,"cram,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5592986,SAMEA6502271,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:E3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T23:51:00Z,1,SAMEA6502271,484e1584-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0154e,484e1584-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952454,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5443055640,PRJEB36323,SAMEA6502230,782631946,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,sra,cram","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592987,SAMEA6502230,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:E3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T00:30:00Z,1,SAMEA6502230,472001ae-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0155c,472001ae-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952456,Pancreas,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5281447762,PRJEB36323,SAMEA6502276,1107532469,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,sra,cram","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592989,SAMEA6502276,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:F3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Pancreas,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T23:58:00Z,1,SAMEA6502276,4868429c-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0155f,4868429c-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952460,Skin,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5320687272,PRJEB36323,SAMEA6502329,1017632294,WELLCOME SANGER INSTITUTE,dog,public,"sra,cram,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5592993,SAMEA6502329,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:H3,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skin,ILLUMINA,2021-05-27T00:00:00Z,2021-06-05T04:49:00Z,1,SAMEA6502329,4b0c42dc-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0163d,4b0c42dc-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952466,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,6337896450,PRJEB36323,SAMEA6502227,947426056,WELLCOME SANGER INSTITUTE,dog,public,"cram,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5592999,SAMEA6502227,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:C4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:21:00Z,1,SAMEA6502227,4704077e-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0154a,4704077e-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952467,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5242740320,PRJEB36323,SAMEA6502217,756451689,WELLCOME SANGER INSTITUTE,dog,public,"sra,cram,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593000,SAMEA6502217,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:D4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:13:00Z,1,SAMEA6502217,46c9e0d0-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0151a,46c9e0d0-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952469,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5596163156,PRJEB36323,SAMEA6502268,920434685,WELLCOME SANGER INSTITUTE,dog,public,"cram,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593002,SAMEA6502268,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:E4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:12:00Z,1,SAMEA6502268,4832b42e-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0153d,4832b42e-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952471,Skin,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,8858598900,PRJEB36323,SAMEA6502309,1370623486,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,sra,cram","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593004,SAMEA6502309,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:F4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skin,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:29:00Z,1,SAMEA6502309,496d7798-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0168a,496d7798-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952473,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,4707451228,PRJEB36323,SAMEA6502278,834812957,WELLCOME SANGER INSTITUTE,dog,public,"sra,run.zq,cram","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593006,SAMEA6502278,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:G4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:12:00Z,1,SAMEA6502278,487578ea-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0156e,487578ea-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952474,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5473458256,PRJEB36323,SAMEA6502269,985919387,WELLCOME SANGER INSTITUTE,dog,public,"sra,cram,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5593007,SAMEA6502269,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:H4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:16:00Z,1,SAMEA6502269,4839702a-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0153e,4839702a-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952475,Pancreas,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,1848432108,PRJEB36323,SAMEA6502247,755169581,WELLCOME SANGER INSTITUTE,dog,public,"sra,run.zq,cram","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5593008,SAMEA6502247,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:H4,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Pancreas,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:05:00Z,1,SAMEA6502247,4788bcee-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0145f,4788bcee-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952476,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5920128130,PRJEB36323,SAMEA6502218,848412762,WELLCOME SANGER INSTITUTE,dog,public,"sra,run.zq,cram","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593009,SAMEA6502218,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:A5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:17:00Z,1,SAMEA6502218,46cfdd5a-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0151c,46cfdd5a-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952477,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5744176434,PRJEB36323,SAMEA6502273,911639172,WELLCOME SANGER INSTITUTE,dog,public,"sra,cram,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593010,SAMEA6502273,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:A5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:18:00Z,1,SAMEA6502273,485bac8a-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0155d,485bac8a-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952481,Skin,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5744064728,PRJEB36323,SAMEA6502313,858182707,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,cram,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593014,SAMEA6502313,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:D5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Skin,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:13:00Z,1,SAMEA6502313,4989b3e0-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0169b,4989b3e0-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952482,Pancreas,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,6835850488,PRJEB36323,SAMEA6502201,1019126884,WELLCOME SANGER INSTITUTE,dog,public,"sra,run.zq,cram","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593015,SAMEA6502201,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:D5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Pancreas,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:18:00Z,1,SAMEA6502201,466487b2-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0145b,466487b2-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952483,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,4886362426,PRJEB36323,SAMEA6502213,736715369,WELLCOME SANGER INSTITUTE,dog,public,"sra,cram,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593016,SAMEA6502213,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:E5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:14:00Z,1,SAMEA6502213,46a7eff2-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0149c,46a7eff2-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952484,Spleen,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,4810590610,PRJEB36323,SAMEA6502216,716435381,WELLCOME SANGER INSTITUTE,dog,public,"run.zq,cram,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2021-05-26,2021-05-20,2021-10-21,2021-05-20,ERX5593017,SAMEA6502216,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:E5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Spleen,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:13:00Z,1,SAMEA6502216,46bca794-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0150c,46bca794-3ea5-11ea-91f3-fa163e9d6485,male,male
ERR5952485,Heart,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5489524528,PRJEB36323,SAMEA6502198,964305586,WELLCOME SANGER INSTITUTE,dog,public,"sra,cram,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593018,SAMEA6502198,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN543964S:F5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Heart,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:22:00Z,1,SAMEA6502198,46452336-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0144a,46452336-3ea5-11ea-91f3-fa163e9d6485,female,female
ERR5952486,Adrenal gland,<html>Canis familiaris </html>,Targeted-Capture,AAEX03,202,5031144108,PRJEB36323,SAMEA6502206,786223118,WELLCOME SANGER INSTITUTE,dog,public,"cram,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2021-05-26,2021-05-20,2021-05-26,2021-05-20,ERX5593019,SAMEA6502206,SC,Wellcome Sanger Institute,2021-05-20T13:59:52Z,2021-05-20T13:59:52Z,public,Illumina NovaSeq 6000,DN536750N:F5,PAIRED,Hybrid Selection,GENOMIC,Canis lupus familiaris,Adrenal gland,ILLUMINA,2021-05-27T00:00:00Z,2021-06-04T21:16:00Z,1,SAMEA6502206,46893e54-3ea5-11ea-91f3-fa163e9d6485,ERP119497,familiaris,DD0147b,46893e54-3ea5-11ea-91f3-fa163e9d6485,male,male
