File_name	Total_Pairs	Uniq_mapped_rate	Uniq_Exonic_region_mapped_rate	CancerType	Status	UnmappedRate	DuplicateMapped_rate	Onemapped_rate	IncorrectMapped_rate	Total_line	Total_unique	Total_pass	Total_Unmapped	Total_Duplicate	Total_Onemapped	Total_Incorrect
SRR15461434	184963233	0.8451892220114903	0.25350731784892716	BCL	Normal	0.09417364314777088	0.01571532597508176	0.01656701956545061	0.028352813231805912	369926466	312657862	79261056	34837323	5813515	6128579	10488456
SRR15461481	228029602	0.8192326143690766	0.2674361366199101	BCL	Tumor	0.10273634999371704	0.015618509477554585	0.024988738084978986	0.03742289126128458	456059204	373618574	99919108	46853858	7122965	11396344	17067054
SRR15461433	151590835	0.8081249008226652	0.2694210555996803	BCL	Normal	0.11682678573543051	0.016981993007690734	0.020205611374856533	0.03785946887884086	303181670	245008657	66010491	35419740	5148629	6125971	11478297
SRR15461480	173591446	0.7244947541942821	0.269838717736415	BCL	Tumor	0.18372054461715814	0.01465144774472355	0.02684992611905543	0.050282428662988383	347182892	251532184	67873122	63784630	5086732	9321835	17457199
SRR15461432	138502628	0.7679304070677995	0.24662864708939855	BCL	Normal	0.16004745772766132	0.015248822571077857	0.022796885124807886	0.03397466219918946	277005256	212720759	52463033	44333987	4224004	6314857	9411160
SRR15461479	146170534	0.6781090195647776	0.2536158164346123	BCL	Tumor	0.22295208280486956	0.014092306729891264	0.03128411297997995	0.05356186562197276	292341068	198239115	50276575	65178050	4119760	9145631	15658333
SRR15461431	156684494	0.7648689091085171	0.2527919338333527	BCL	Normal	0.15459203640150887	0.015445494561829455	0.023281049750845162	0.04181108374387066	313368988	239686196	60590737	48444350	4840139	7295559	13102297
SRR15461478	191592889	0.8457870792897747	0.2477253884510764	BCL	Tumor	0.09016594556387737	0.016913281682390622	0.01799901613258726	0.029132962758341204	383185778	324093580	80286208	34550308	6480929	6896967	11163337
SRR15461429	138620351	0.7371072231666763	0.26897103900835384	BCL	Normal	0.17229313969923507	0.014759218146836174	0.02447968119774852	0.05135996589707091	277240702	204356124	54965879	47766671	4091856	6786764	14239073
SRR15461477	166434503	0.8041286517375547	0.26287582890699485	BCL	Tumor	0.12134590566236136	0.016006843244516435	0.0209149271170053	0.03760248558557597	332869006	267669505	70363843	40392291	5328182	6961931	12516702
SRR15461428	171913202	0.6957666142475782	0.26957650418908624	BCL	Normal	0.22155086146321676	0.013965922756764195	0.02155696861489439	0.047158894172653475	343826404	239222933	64488882	76175036	4801853	7411855	16214473
SRR15461476	168715890	0.5859603917568167	0.2748220834765608	BCL	Tumor	0.307818946395624	0.012235871796070897	0.02731125088454917	0.06667286940192771	337431780	197721658	54338278	103867895	4128772	9215684	22497545
SRR15461427	184492929	0.6749303329668531	0.2591250293105822	BCL	Normal	0.2287659165517395	0.015476628375280443	0.023144393788663845	0.05768190172751824	368985858	249039748	64532432	84411388	5710657	8539954	21283806
SRR15461475	174457956	0.7590312848787475	0.243450148238305	BCL	Tumor	0.16110078980863446	0.015340208961292656	0.02108042868506381	0.04344657116124873	348915912	264838093	64474873	56210629	5352443	7355297	15159200
SRR15464837	276349387	0.7614443179495817	0.2526566722127765	BCL	Tumor	0.15738230314945478	0.013908158225804206	0.0245475630456166	0.042716856107952936	552698774	420849341	106330394	86985006	7687022	13567408	23609554
SRR15508613	226523396	0.5593767012039674	0.2689429786039844	BCL	Normal	0.3302490088043709	0.010840970704853816	0.03046386872992139	0.06906906428332021	453046792	253423820	68156557	149618254	4911467	13801558	31291518
SRR15461425	128241596	0.7011649441730279	0.23571453359745617	BCL	Normal	0.2117586325110926	0.01406691788208874	0.023687969385533848	0.04932062760666204	256483192	179837023	42390200	54312530	3607928	6075566	12649912
SRR15461472	183075127	0.8318642624784305	0.23058494711882466	BCL	Tumor	0.10574724877836628	0.016444159014566737	0.01715014787344651	0.028792734361997738	366150254	304587311	70233249	38719382	6021033	6279531	10542467
SRR15464836	253728237	0.6947273866093193	0.2528321847908251	BCL	Tumor	0.20684298728643277	0.013413185856803159	0.02855887695306061	0.05645699969924908	507456474	352543910	89134447	104963813	6806608	14492387	28649470
SRR15508612	233217909	0.7073760510390307	0.25155136896279245	BCL	Normal	0.20126878206424534	0.013577803752626905	0.026810329561783353	0.050966448292785266	466435818	329945527	82998249	93878969	6333174	12505298	23772577
SRR15461424	179511055	0.8245781659519521	0.2705545632200653	BCL	Normal	0.10387734616121554	0.017272752366142577	0.020366107814362742	0.03390426567321996	359022110	296041793	80095458	37294264	6201300	7311883	12172381
SRR15461471	196646684	0.8420488570252219	0.26028717063539064	BCL	Tumor	0.09129338534892356	0.017052074979306543	0.020684833922752544	0.028919346028738527	393293368	331172231	86199883	35905083	6706468	8135208	11373787
SRR15464835	286204428	0.8020019347848804	0.25003561851741185	BCL	Tumor	0.11182310568584215	0.014781354116575723	0.026967549223242626	0.04442529799014849	572408856	459073010	114784604	64008536	8460978	15436464	25429434
SRR15508611	268186500	0.7823988903244571	0.2345775928206621	BCL	Normal	0.13808801897187217	0.013729982679963384	0.024923454387152225	0.04085787129478926	536373000	419657640	98442279	74066685	7364392	13368268	21915059
SRR15464834	253786334	0.7232154076507524	0.2555640954632408	BCL	Tumor	0.18742719022845414	0.013526209019592048	0.027830923315201046	0.04799938715376219	507572668	367084374	93813586	95132919	6865534	14126216	24363177
SRR15508610	227187492	0.692038851329016	0.26525880625625947	BCL	Normal	0.21040120245704372	0.01335307447295558	0.029345299520274645	0.054861231092775124	454374984	314445142	83409343	95601043	6067303	13333770	24927571
SRR15464833	190669346	0.6037280135213764	0.251724436993989	BCL	Tumor	0.31529673888953286	0.011334519918057515	0.024780653519417852	0.04485932416215452	381338692	230224851	57953221	120234846	4322291	9449822	17106596
SRR15508609	273891908	0.7197738733486059	0.2659214863133003	BCL	Normal	0.19369884596955672	0.0146775877000353	0.023919936327582193	0.04792910676280367	547783816	394280479	104847651	106105093	8040145	13102954	26254789
SRR17139343	25030547	0.9271916031239749	0.4386285304626016	OM	Tumor	0.005365763680673858	0.0370333896418644	0.024420001688337054	0.005989122011596471	50061094	46416226	20359481	268616	1853932	1222492	299822
SRR17139344	77875739	0.9438207963586708	0.5617311047009567	OM	Normal	0.004769598398289357	0.04034312919971135	0.008703763311960353	0.002362507275853909	155751478	147001484	82575306	742872	6283502	1355624	367964
SRR17139276	148523960	0.9336311191810399	0.46503065399509247	OM	Tumor	0.005241406841024168	0.03666793559773117	0.019886511913633328	0.004572797547277894	297047920	277333182	128968431	1556949	10892134	5907247	1358340
SRR17139287	76585477	0.940733939673706	0.5376474510943844	OM	Normal	0.004687207210317434	0.04267196768912205	0.009289822664419783	0.0026165078269343414	153170954	144093115	77471296	717944	6536106	1422931	400773
SRR17139254	138661090	0.9351645836622228	0.5082141900559439	OM	Tumor	0.005340193128439997	0.037305948626251244	0.018760277306344556	0.003428773710058099	277322180	259341881	131801224	1480954	10345767	5202641	950875
SRR17139265	83791690	0.9415919884179446	0.5601354979386948	OM	Normal	0.005044867814457496	0.04163752395971486	0.008407343258024752	0.003318031895525678	167583380	157795168	88386675	845436	6977757	1408931	556047
SRR17139232	503483	0.9252725514068996	0.4867170109410787	OM	Tumor	0.006923769024972045	0.04293094305070876	0.022664121728042455	0.0022086147893771984	1006966	931718	453483	6972	43230	22822	2224
SRR17139243	76567842	0.9430044143075105	0.571010474197533	OM	Normal	0.004606411657781866	0.042040443036124746	0.007748853624475926	0.0025996945297217596	153135684	144407626	82458267	705406	6437892	1186626	398106
SRR17139210	142087938	0.9327902344532581	0.544497048214183	OM	Tumor	0.0052273261928820446	0.04071672149961104	0.01836007360455889	0.0029051023317686543	284175876	265076482	144333362	1485480	11570710	5217490	825560
SRR17139221	75287423	0.9396087179129508	0.5788336488352628	OM	Normal	0.00493629593351867	0.04348461362530631	0.009455151626055789	0.0025148954826093597	150574846	141481438	81894217	743282	6547689	1423708	378680
SRR17139331	134140881	0.9337408295387594	0.5703639680600399	OM	Tumor	0.005654778724764749	0.04073637700351767	0.01737217604825482	0.002495547945596093	268281762	250505635	142879388	1517074	10928827	4660638	669510
SRR17139342	75365234	0.9417921332268404	0.5736315117174863	OM	Normal	0.005331841734877384	0.039954510059638376	0.008719259068445272	0.00420174506457447	150730468	141956769	81430876	803671	6022362	1314258	633331
SRR17139309	129984620	0.933125072797074	0.5552988332906759	OM	Tumor	0.005191729606164175	0.041277475750592645	0.017894674769984326	0.0025107162678169154	259969240	242583816	134706510	1349690	10730874	4652065	652709
SRR17139320	82030668	0.9342867474881468	0.5829791261151496	OM	Normal	0.004964643223434435	0.045166107875654504	0.009175848720383455	0.006406408881127239	164061336	153280332	89359234	814506	7410012	1505402	1051044
SRR17139292	122235956	0.9336951968535346	0.5431254927172583	OM	Tumor	0.005694200158257853	0.03808914457215846	0.018478703598473104	0.004042533933305189	244471912	228262250	123975047	1392072	9311726	4517524	988286
SRR17139298	82800196	0.9431995909768136	0.5403692909972048	OM	Normal	0.005071340652382031	0.040023075549241456	0.008868143258984556	0.0028371913515760276	165600392	156194222	84402561	839816	6627837	1468568	469840
SRR17139290	90328954	0.936349860754504	0.5657626495762061	OM	Tumor	0.005508078838154154	0.039796757748351654	0.01546380687636436	0.0028812743696777447	180657908	169159007	95703848	995078	7189599	2793659	520525
SRR17139291	92423994	0.9390269479157112	0.5562301940481345	OM	Normal	0.004909314998873561	0.04283185922478096	0.010783790624759194	0.002447832972896627	184847988	173577242	96548903	907477	7917383	1993362	452477
SRR17139288	105826394	0.9361224431402245	0.4864791502977105	OM	Tumor	0.0053635532549658645	0.03865092483449828	0.016466185174938495	0.0033966904324454258	211652788	198132925	96387537	1135211	8180576	3485114	718919
SRR17139289	74250476	0.9379350443490759	0.5611015508451577	OM	Normal	0.004641566203562116	0.044318463359076646	0.010350351154651183	0.002754298841127968	148500952	139284247	78152607	689277	6581334	1537037	409016
SRR17139285	105083047	0.9366961589912786	0.5484276167725056	OM	Tumor	0.005572349838694723	0.04113970924349006	0.013976193514830228	0.0026153362302103783	210166094	196861773	107964433	1171119	8646172	2937322	549655
SRR17139286	83853622	0.938087581953228	0.584879627107059	OM	Normal	0.005066149676873827	0.04294264116581631	0.00962526102927313	0.00427809785008452	167707244	157324083	92015651	849630	7201792	1614226	717468
SRR17139283	72193275	0.9399219040831712	0.512475901095349	OM	Tumor	0.005001573900062021	0.039675281388744314	0.0118090847104526	0.003591698811281245	144386550	135712081	69549171	722160	5728577	1705073	518593
SRR17139284	112584445	0.9363576247144977	0.5624438127690722	OM	Normal	0.005433614741361473	0.041068342078694794	0.0140415179024065	0.0030985452741717563	225168890	210838607	118584870	1223481	9247313	3161713	697696
SRR17139281	105652839	0.9354663247619877	0.580203649785941	OM	Normal	0.005533121547259132	0.040868849723952994	0.014590218441740122	0.0035411731813472613	211305678	197669346	114688476	1169180	8635820	3082996	748270
SRR17139282	85915397	0.9333307567676141	0.5919442913050674	OM	Tumor	0.005216195416055634	0.04211587941565352	0.01247730950949339	0.006859183808462178	171830794	160374965	94933045	896303	7236805	2143986	1178619
SRR17139279	117592815	0.9318154429758315	0.5852493585637449	OM	Normal	0.005793342901094765	0.04242528763343237	0.014676772556214425	0.005288677713855222	235185630	219149602	128257164	1362511	9977818	3451766	1243821
SRR17139280	77914527	0.9421864744170236	0.5448801272867223	OM	Tumor	0.005270711583733287	0.03870436767202604	0.010721575708211641	0.0031159978677660458	155829054	146820027	79999315	821330	6031265	1670733	485563
SRR17139277	119613593	0.9366707511244144	0.5559478347069706	OM	Normal	0.005351649289558587	0.04056757161370447	0.014433681462942093	0.0029756693288195096	239227186	224077108	124575183	1280260	9704866	3452929	711861
SRR17139278	77048552	0.9356592840317103	0.603764845450678	OM	Tumor	0.0049658752834186946	0.043212629096520856	0.010363510789923735	0.005798460690085389	154097104	144182386	87052256	765227	6658941	1596987	893526
SRR17139274	114086302	0.9396914144872537	0.5506322908842015	OM	Normal	0.005730232188611039	0.03798527451612903	0.014295879272167135	0.0022965070775981503	228172604	214411837	118062081	1307482	8667199	3261928	524000
SRR17139275	62049170	0.9392095414007955	0.5430354140808736	OM	Tumor	0.005086280767333391	0.039943233728992666	0.011668794280406973	0.0040915696374343126	124098340	116554345	63293137	631199	4956889	1448078	507757
SRR17139272	85994590	0.9370268118029286	0.5339230783106266	OM	Normal	0.004006432265099467	0.04306191819741219	0.013155798521744217	0.002747591447322442	171989180	161158473	86046228	689063	7406184	2262655	472556
SRR17139273	116730942	0.9141940317760822	0.5789457482629354	OM	Tumor	0.014181835352617989	0.03311610815236975	0.03697874724595301	0.0015290718719634766	233461884	213429461	123564079	3310918	7731349	8633128	356980
SRR17139270	122108357	0.9097069949110854	0.6079913531908553	OM	Normal	0.014572258146098879	0.035566562409811146	0.03782697280907645	0.0023270888822130333	244216714	222165653	135074796	3558789	8685949	9237979	568314
SRR17139271	97880070	0.9383820577570081	0.5211110064283131	OM	Tumor	0.00590895572510318	0.0388931832598812	0.014129337055030713	0.0026861903551969263	195760140	183697803	95726947	1156738	7613735	2765961	525849
SRR17139268	86637130	0.9365895892442421	0.5005152172879447	OM	Tumor	0.005987883024287623	0.03920176603264674	0.01580336860189159	0.002416879460342234	173274260	162286868	81227047	1037546	6792657	2738317	418783
SRR17139266	108043341	0.9347399438527174	0.5065880657892698	OM	Tumor	0.005984926919281402	0.04102088068527981	0.015578799067311331	0.00267516718128885	216086682	201984853	102323116	1293263	8864066	3366371	578068
SRR17139267	44001849	0.9378688836462304	0.48773095547599693	OM	Normal	0.003539919424749628	0.0418099021247948	0.013619689027158837	0.0031608785348997493	88003698	82535930	40255328	311526	3679426	1198583	278169
SRR17139263	120550745	0.9344418775678243	0.5241133916273959	OM	Tumor	0.006058859279550698	0.04037250454155219	0.01605797210129228	0.0030683136798532436	241101490	225295329	118080299	1460800	9733871	3871601	739775
SRR17139264	73519343	0.9368340383564091	0.556066552215585	OM	Normal	0.0038750822351608883	0.04295019339332235	0.012265289149822788	0.004075111226170778	147038686	137750846	76598638	569787	6315340	1803472	599199
SRR17139261	119843442	0.9354079216115972	0.5498028032469033	OM	Tumor	0.006245923744413149	0.03837097736228237	0.01621318169416396	0.0037613948037306874	239686884	224205010	123268543	1497066	9197020	3886087	901557
SRR17139262	77847389	0.9384398878169183	0.5667331142338532	OM	Normal	0.004012973383089316	0.04307150879524039	0.010301251079853174	0.004173820139298442	155694778	146110190	82805483	624799	6706009	1603851	649842
SRR17139259	118965232	0.9371391760913811	0.5363969341370487	OM	Tumor	0.005206294222164002	0.0409091162029592	0.013852891910470112	0.0028923282392287523	237930464	222973959	119602548	1238736	9733525	3296025	688173
SRR17139260	66371212	0.9337697343842387	0.5155634420860564	OM	Normal	0.0035518863208344005	0.04428039524123802	0.015187985417533132	0.003209614433438401	132742424	123950858	63904531	471486	5877887	2016090	426052
SRR17139257	144481295	0.9367888902158581	0.6003859319520061	OM	Tumor	0.004738734519233095	0.041088287587677005	0.013745966216595719	0.003637844608189593	288962590	270696944	162522637	1369317	11872978	3972070	1051201
SRR17139258	85110124	0.9389263961124061	0.5915145598274665	OM	Normal	0.0033250333415094074	0.04275778637098449	0.010727636820268291	0.004262929989386457	170220248	159824284	94538391	565988	7278241	1826061	725637
SRR17139255	136400275	0.937838802011213	0.5802185685474902	OM	Tumor	0.004769308566276717	0.04132249366799297	0.011988623190092543	0.00408055262351927	272800550	255842941	148444825	1301070	11272799	3270503	1113177
SRR17139256	88480105	0.9419101503100612	0.5533989140836999	OM	Normal	0.003441926295182403	0.04159703472322959	0.009731515350258683	0.003319102073850387	176960210	166680618	92240873	609084	7361020	1722091	587349
SRR17139252	111395583	0.9386989248936378	0.4765060868105948	OM	Tumor	0.004512984145879464	0.03884066480445639	0.015587794894883758	0.002359312577052539	222791166	209133828	99653542	1005453	8653357	3472823	525634
SRR17139253	68134030	0.9424324012538228	0.48278191593302267	OM	Normal	0.003386288760550345	0.04079176734445328	0.010547115736438899	0.0028417077340060467	136268060	128423435	62000512	461443	5558615	1437235	387234
SRR17139250	36194259	0.9136590833369458	0.6021293642196842	OM	Tumor	0.009861660657288218	0.04792312504588089	0.020244688529194643	0.008311373358962813	72388518	66138427	39823889	713871	3469084	1465483	601648
SRR17139251	50859832	0.9425251444007916	0.5113102921906101	OM	Normal	0.003118649703758361	0.041330936759681	0.010382289505006623	0.002642802673827157	101719664	95873341	49021026	317228	4204169	1056083	268825
SRR17139248	101291292	0.9367572485895431	0.5428317692281944	OM	Tumor	0.0049359820585564256	0.040898693443460074	0.013504438268987624	0.0039025763438776157	202582584	189770704	103013567	999944	8285363	2735764	790594
SRR17139249	81559504	0.939235971812678	0.5385925952324446	OM	Normal	0.003483861304502293	0.041705439993847924	0.012073222024498825	0.0035012596447374176	163119008	153207240	82516285	568284	6802950	1969372	571122
SRR17139246	91014569	0.9369420295777042	0.5513095251706603	OM	Tumor	0.005061206189967235	0.038824190883110156	0.015522663190329451	0.0036493607962918553	182029138	170550750	94026253	921287	7067134	2825577	664290
SRR17139247	99215351	0.9379798898257186	0.588931853433975	OM	Normal	0.0036463712152769584	0.043325382178005904	0.009927183546425189	0.0051205080149341	198430702	186124008	109614357	723552	8597086	1969858	1016066
SRR17139244	112930341	0.9354017446914465	0.5527806781672608	OM	Tumor	0.004501296954376503	0.04252376692991656	0.013838499788112744	0.0037342621678615137	225860682	211270476	116786237	1016666	9604447	3125573	843423
SRR17139245	79426188	0.9388721387459763	0.566219042018124	OM	Normal	0.0053577605915066705	0.04161911937659655	0.01079268087245985	0.003358073787955177	158852376	149142070	84447080	851093	6611296	1714443	533438
SRR17139241	128640803	0.9405910619199105	0.5962987300752461	OM	Tumor	0.004278199351725129	0.03952180708946601	0.010953414213373652	0.004655319199150211	257281606	241996779	144302372	1100702	10168234	2818112	1197728
SRR17139242	85923532	0.9391994267647191	0.5694192549202266	OM	Normal	0.004565472238734321	0.042172096696397446	0.010293740019905141	0.0037690722490318486	171847064	161398664	91903507	784563	7247151	1768949	647704
SRR17139239	115516037	0.9371412170242648	0.5758471887993516	OM	Tumor	0.004531340527203162	0.04354781925214418	0.011112708099568894	0.0036666380790054283	231032074	216509679	124676490	1046885	10060943	2567392	847111
SRR17139240	75758918	0.9389312753912351	0.5614566241896671	OM	Normal	0.004781747278914411	0.04338068819831878	0.010057357207767936	0.002848661328558045	151517836	142264835	79875534	724520	6572948	1523869	431623
SRR17139237	106089634	0.9389086025124754	0.4911051540094934	OM	Tumor	0.004419673085119702	0.039452247521185715	0.015027085492631636	0.0021921604517930564	212179268	199216940	97836466	937763	8370949	3188436	465131
SRR17139238	81484176	0.9412127392685421	0.5251077938754343	OM	Normal	0.004685744137610227	0.042073310037521884	0.009315121502854738	0.002712772109274321	162968352	153387889	80545176	763628	6856618	1518070	442096
SRR17139236	73838001	0.9423745030692259	0.5033628197051064	OM	Normal	0.004808811116108086	0.03937617433603058	0.010827046902312537	0.0026132004846664255	147676002	139166099	70051040	710146	5814916	1598895	385907
SRR17139234	75022830	0.9380379612445972	0.5663156754218206	OM	Tumor	0.004401720116396569	0.04113265921853388	0.012314184895451158	0.0041129680125369834	150045660	140748525	79708096	660459	6171777	1847690	617133
SRR17139235	39484977	0.9386100693435886	0.5517960026817411	OM	Normal	0.004830989264600559	0.04080478507053455	0.011886698072535283	0.0038658120530246226	78969954	74121994	40900220	381503	3222352	938692	305283
SRR17139231	96519548	0.9313861167273597	0.5400682594775417	OM	Tumor	0.008227374831883797	0.040856402477143804	0.016814588688293483	0.0027149111804792123	193039096	179793934	97100997	1588205	7886883	3245873	524084
SRR17139233	77628910	0.9374076745377463	0.5715305562450955	OM	Normal	0.006359718305976472	0.04077092541940883	0.011311829574832366	0.004149549439764129	155257820	145539872	83180484	987396	6330005	1756250	644250
SRR17139229	120080119	0.9324543307622805	0.5686559397252962	OM	Tumor	0.007834764887266643	0.04076034018587207	0.015204656817503654	0.0037456616777669914	240160238	223938454	127343932	1881599	9789013	3651554	899559
SRR17139230	88578486	0.9384004599039997	0.5789448189056647	OM	Normal	0.004663638075728682	0.0431133187352062	0.010744301951604817	0.003078140215672686	177156972	166244184	96246209	826196	7637825	1903428	545314
SRR17139227	110562294	0.9305011480677129	0.5518127593454644	OM	Tumor	0.0075869626945330925	0.042146416571277004	0.016556566744174103	0.0032086798054316783	221124588	205756683	113539163	1677664	9319609	3661064	709518
SRR17139228	82333747	0.9390035473546466	0.5687091551450625	OM	Normal	0.004927499534303959	0.04320931731674984	0.009657346215519622	0.0032021013206164415	164667494	154623361	87935721	811399	7115170	1590251	527282
SRR17139225	180816604	0.9357682301123187	0.5264493166996915	OM	Tumor	0.007935374673887803	0.03900152886401959	0.014701727834684916	0.0025928536961129962	361633208	338404867	178153011	2869695	14104248	5316633	937662
SRR17139226	83147563	0.9411850350923695	0.573215958722389	OM	Normal	0.005042432813093993	0.041295834491264644	0.009678004633761785	0.0027984043260534286	166295126	156514484	89716600	838532	6867296	1609405	465361
SRR17139223	94974976	0.93427702998314	0.4679249803048053	OM	Tumor	0.007363439607502507	0.03690099905895212	0.019172134352526713	0.0022861548288256477	189949952	177465877	83040717	1398685	7009343	3641746	434255
SRR17139224	72915652	0.940694502738589	0.48213094003263063	OM	Normal	0.004774921302219172	0.04087405678001755	0.01078808154934965	0.0028674296157977165	145831304	137182706	66140027	696333	5960717	1573240	418161
SRR17139220	84610221	0.9353613909128071	0.5134755840117227	OM	Tumor	0.007625845818320224	0.038874328197299	0.01549776119837815	0.002640313396652161	169220442	158282268	81274080	1290449	6578331	2622538	446795
SRR17139222	59914037	0.9418531336821787	0.4935739533266247	OM	Normal	0.004942814986745093	0.038957314794194224	0.010660139626378374	0.0035864216594184766	119828074	112860447	55704977	592288	4668180	1277384	429754
SRR17139218	151072641	0.933650600574329	0.5391139219344826	OM	Tumor	0.007803795526418314	0.04082598913459122	0.014913487876338906	0.0028058885923626636	302145282	282098124	152083026	2357880	12335380	4506040	847786
SRR17139219	88759429	0.9440894273891735	0.5094803606463029	OM	Normal	0.004533754943376213	0.04054679644232502	0.008242284884459994	0.002587375815587998	177518858	167593677	85385687	804827	7197821	1463161	459308
SRR17139216	56472614	0.9332829980209523	0.5272852603420092	OM	Tumor	0.008498127959863874	0.035896629470702386	0.018250439053520702	0.004069184755641026	112945228	105409861	55581066	959823	4054353	2061300	459595
SRR17139217	85537578	0.9378602934022752	0.5896221708832126	OM	Normal	0.0050524343815299515	0.042650436045780955	0.011916493590688294	0.0025199100213008137	171075156	160444596	94601691	864346	7296430	2038616	431094
SRR17139214	120791408	0.9362931260806232	0.5399506252046654	OM	Tumor	0.005853673797725746	0.04000325917220867	0.014748801504159964	0.0031008248533703655	241582816	226192330	122132690	1414147	9664100	3563057	749106
SRR17139215	74948580	0.932853604431198	0.4970085768428604	OM	Normal	0.0047021171048203985	0.04275535307006484	0.016603783554004624	0.0030849016752552217	149897160	139832106	69497756	704834	6408906	2488860	462418
SRR17139212	125663376	0.9317772745497463	0.5499750243995493	OM	Tumor	0.005405302018943053	0.04186420234325075	0.01632259187434213	0.004630422311748174	251326752	234180556	128793457	1358497	10521594	4102304	1163749
SRR17139213	90456754	0.9407346520526262	0.5830027363394173	OM	Normal	0.004305057198935085	0.04166117877720883	0.009411353628718536	0.0038875704074015304	180913508	170191606	99222172	778843	7537070	1702641	703314
SRR17139209	110562795	0.9391253947586979	0.5460799041986235	OM	Tumor	0.005607351912548882	0.03901893037345881	0.013260333188935753	0.0029878133959981745	221125590	207664657	113401496	1239929	8628084	2932199	660682
SRR17139211	90408425	0.9414126061813376	0.5393073127690385	OM	Normal	0.004609581463231994	0.042007899153203916	0.009338465967082162	0.002631137529494624	180816850	170223262	91802650	833490	7595736	1688552	475754
SRR17139207	55827794	0.9401602273591537	0.5167467954465701	OM	Normal	0.004647541688643474	0.04137406002465367	0.010398870498089177	0.0034190854827615075	111655588	104974143	54245052	518924	4619645	1161092	381760
SRR17139208	101322790	0.9369657260720909	0.5489043319155025	OM	Tumor	0.0068818278691299365	0.039587470893764375	0.013140311276466034	0.0034245109121057563	202645580	189871963	104221543	1394572	8022226	2662826	693962
SRR17139205	76082634	0.9386820847974322	0.5202529094955711	OM	Normal	0.004438345286520969	0.04449491719753025	0.00937201385535627	0.0030124154218950936	152165268	142834811	74310226	675362	6770581	1426095	458385
SRR17139206	69340248	0.9397195695060104	0.5195011806866466	OM	Tumor	0.0048338232075547235	0.040977398869412755	0.011710161463512505	0.0027588162072913268	138680496	130320776	67701797	670357	5682766	1623971	382594
SRR17139203	53056821	0.9399804409691263	0.4846184984095604	OM	Normal	0.004386090150406863	0.042079066516254336	0.010306714380795638	0.0032474900823779096	106113642	99744748	48338150	465424	4465163	1093683	344603
SRR17139204	108823340	0.9420983173278821	0.5323511784176914	OM	Tumor	0.005533969091557013	0.03788393647906782	0.011701598204943903	0.0027819859232403638	217646680	205044571	109155719	1204450	8245313	2546814	605490
SRR17139201	83115800	0.9412616253468054	0.5432000204310896	OM	Normal	0.0043610360485010075	0.04134395626343006	0.009484484297811006	0.0035487416351644334	166231600	156467426	84993109	724942	6872672	1576621	589913
SRR17139202	124846395	0.9187128791343955	0.5374463054021583	OM	Tumor	0.013755971888495458	0.03474120738528333	0.02976647823911936	0.0030233392001427035	249692790	229395982	123288023	3434767	8674629	7432475	754906
SRR17139200	108943786	0.915153334215868	0.5775096153451702	OM	Tumor	0.013334468658910017	0.038103343498637	0.031245476451497656	0.002163207362740267	217887572	199400538	115155728	2905415	8302245	6808001	471336
SRR17139341	84018974	0.9408234620908368	0.5979442464005792	OM	Normal	0.003948786615747058	0.04248149352549818	0.00926841239456221	0.0034776608912172624	168037948	158094044	94531424	663546	7138503	1557445	584379
SRR17139339	86376335	0.9384218142619735	0.5600996981930233	OM	Normal	0.004656038022451404	0.0400211122641404	0.012760427957495534	0.004140352794547257	172752670	162114874	90800492	804343	6913754	2204398	715257
SRR17139340	92618351	0.9344413128236325	0.5503059985264438	OM	Tumor	0.005619674658211092	0.04006974276620408	0.013803355233564891	0.006065644593478025	185236702	173092827	95254021	1040970	7422387	2556888	1123580
SRR17139337	76803795	0.910935768213016	0.5892882462245504	OM	Normal	0.013887575477227394	0.036889283921452055	0.03612896341906022	0.0021583048077246703	153607590	139926648	82457129	2133237	5666474	5549683	331532
SRR17139338	118780264	0.8957002065595678	0.6245686368555715	OM	Tumor	0.010606682099982535	0.035557279111620765	0.05369103658500035	0.004444677779130041	237560528	212783014	132897597	2519729	8447006	12754871	1055880
SRR17139335	68464354	0.9395409982251494	0.5517254684575341	OM	Normal	0.004290488156800545	0.042095036783667016	0.010888169630578856	0.0031851757485362384	136928708	128650135	70979556	587491	5764019	1490903	436142
SRR17139336	214919303	0.9186882110817194	0.5300317209203246	OM	Tumor	0.014221414537157698	0.03513375436546991	0.029405606717419888	0.0025507341236817617	429838606	394887660	209302986	6112913	15101844	12639665	1096404
SRR17139333	70062378	0.9134690660942167	0.5556985985037614	OM	Normal	0.012797859929904178	0.03437184218897052	0.037807837467349455	0.0015532230436140777	140124756	127999630	71129215	1793297	4816346	5297814	217645
SRR17139334	118263981	0.9000121262618413	0.6056251299276844	OM	Tumor	0.009969036980075953	0.03333067656499742	0.054650041757007994	0.0020379450950496923	236527962	212878034	128924287	2357956	7883637	12926263	482031
SRR17139330	84961452	0.911207879309784	0.574577291068693	OM	Normal	0.01359483004127566	0.03737610322384791	0.03607044639491331	0.0017506056746770288	169922904	154835089	88964726	2310073	6351056	6129195	297468
SRR17139332	133212848	0.8994153814653073	0.627624317821559	OM	Tumor	0.010997858104497549	0.03365233960015628	0.05228779434247964	0.0036464725984989075	266425696	239627369	150395964	2930112	8965848	13930812	971514
